system:index,B11,B12,B2,B3,B4,B8,label,.geo
1074,1866.0,1252.0,308.0,387.0,287.0,1775.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19084708211119233,48.004127237014785]}"
1075,1866.0,1252.0,452.0,695.0,557.0,1820.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3223604397062903,48.04347344645922]}"
1076,1866.0,1252.0,271.5,368.0,248.0,201.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1928233757362553,48.00763066662285]}"
1077,1866.0,1252.0,291.5,489.0,299.5,384.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27834299078443375,48.06718896995997]}"
1078,1866.0,1252.0,288.0,372.0,275.0,374.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19030809294072062,48.001252628105604]}"
1079,1866.0,1252.0,282.5,409.0,306.0,1248.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2619936526134584,48.000084818236246]}"
1080,1866.0,1252.0,247.5,381.5,316.5,370.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.0658914260901669,48.08533493869919]}"
1081,1866.0,1252.0,234.0,317.0,236.0,191.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1903979244691326,48.00394757395796]}"
1082,1866.0,1252.0,321.5,505.5,336.5,869.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31211964546732773,48.03404113597596]}"
1083,1866.0,1252.0,341.0,480.0,271.0,290.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1868046633326545,48.08605359092648]}"
1084,1866.0,1252.0,202.0,269.0,180.0,492.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31014335184226477,48.034130967504375]}"
1085,1866.0,1252.0,233.5,311.5,244.0,278.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19632680534432143,48.01921893378799]}"
1086,1866.0,1252.0,231.0,347.0,205.0,298.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3099636887854409,48.03422079903279]}"
1087,1866.0,1252.0,226.0,316.0,215.0,197.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19012842988389672,48.001971280332896]}"
1088,1866.0,1252.0,179.5,300.5,221.0,178.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2949618235406449,48.003678079372726]}"
1089,1866.0,1252.0,193.0,257.0,193.0,403.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19003859835548478,48.05092946331741]}"
1090,1866.0,1252.0,226.0,316.0,215.0,197.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19003859835548478,48.001971280332896]}"
1091,1866.0,1252.0,280.5,505.0,384.5,309.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.06813721430046571,48.0854247702276]}"
1092,1866.0,1252.0,285.5,471.5,369.0,1779.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22147963329966802,48.05928379545972]}"
1093,1866.0,1252.0,290.0,363.5,208.5,470.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31472475979127434,48.031975010822485]}"
1094,1866.0,1252.0,249.0,372.0,286.0,285.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19003859835548478,48.000533975878305]}"
1095,1866.0,1252.0,230.0,325.0,260.0,428.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.20557945277075249,48.088748536778844]}"
1096,1866.0,1252.0,229.0,303.5,225.0,285.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.20539978971392858,48.08794005302313]}"
1097,1866.0,1252.0,282.0,397.0,330.0,1027.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2057591158275764,48.089736683591376]}"
1098,1866.0,1252.0,218.5,318.5,233.5,312.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.20539978971392858,48.088029884551545]}"
1099,1866.0,1252.0,601.0,1010.0,791.0,650.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11970051160892624,48.05245659930041]}"
1100,1866.0,1252.0,235.0,442.0,282.0,379.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31697054800157315,48.036286924186264]}"
1101,1866.0,1252.0,254.0,317.0,266.0,208.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19012842988389672,48.002240774918135]}"
1102,1866.0,1252.0,313.0,399.0,245.0,217.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.334128369928256,48.035568271958965]}"
1103,1866.0,1252.0,422.0,569.0,333.0,265.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2626224733123421,48.00394757395796]}"
1104,1866.0,1252.0,211.0,269.0,203.0,549.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30969419420020505,48.03386147291914]}"
1105,1866.0,1252.0,243.0,318.0,227.0,325.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19767427827050071,48.01742230321975]}"
1106,1866.0,1252.0,293.0,421.5,287.5,610.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3050229547227835,48.076082291272755]}"
1107,1866.0,1252.0,341.5,515.5,285.5,186.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3129281292230353,48.03350214680549]}"
1108,1866.0,1252.0,302.0,403.0,230.0,184.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3345775275703158,48.03529877737373]}"
1109,1866.0,1252.0,445.5,618.5,575.0,1710.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17422824935498119,48.08380780271619]}"
1110,1866.0,1252.0,397.5,557.5,352.5,294.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.12086832147828161,48.02999871719742]}"
1111,1866.0,1252.0,335.0,450.5,318.5,1767.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3144552652060385,48.03161568470884]}"
1112,1866.0,1252.0,304.0,387.0,259.0,545.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27618703410254686,48.01787146086181]}"
1113,1866.0,1252.0,296.5,420.0,278.5,569.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31167048782526796,48.03377164139073]}"
1114,1866.0,1252.0,304.0,518.0,406.5,297.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.06903552958458523,48.08506544411395]}"
1115,1866.0,1252.0,222.0,339.0,187.0,293.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3106823410127365,48.03466995667485]}"
1116,1866.0,1252.0,300.0,415.0,294.0,790.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2662157344488202,48.007451003566025]}"
1117,1866.0,1252.0,651.0,1150.0,792.0,1333.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31319762380827115,48.07392633459087]}"
1118,1866.0,1252.0,498.0,814.0,495.0,642.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.32227060817787834,48.043203951873984]}"
1119,1866.0,1252.0,651.5,807.0,898.5,1526.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19632680534432143,48.01050527553203]}"
1120,1866.0,1252.0,296.0,395.0,236.0,198.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.33430803298507994,48.035568271958965]}"
1121,1866.0,1252.0,288.0,371.0,297.0,695.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2544478042268545,48.000983133520364]}"
1122,1866.0,1252.0,255.0,344.0,267.0,483.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19884208813985607,48.01616466182198]}"
1123,1866.0,1252.0,325.5,444.5,229.0,176.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3137366129787429,48.03287332610661]}"
1124,1866.0,1252.0,396.0,590.0,459.0,2029.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.174587575468629,48.050839631788996]}"
1125,1866.0,1252.0,572.0,970.0,729.0,1168.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11961068008051429,48.05290575694247]}"
1126,1866.0,1252.0,305.5,389.5,284.5,242.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1907572505827804,48.00565437299779]}"
1127,1866.0,1252.0,232.0,336.5,231.0,960.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1206886584214577,48.029639391083776]}"
1128,1866.0,1252.0,251.5,372.5,230.0,339.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27888197995490543,48.06700930690315]}"
1129,1866.0,1252.0,239.0,372.0,292.0,987.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1603043624511286,48.06054143685749]}"
1130,1866.0,1252.0,510.0,810.5,678.5,3160.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11350213614850153,48.0200274175437]}"
1131,1866.0,1252.0,705.5,1132.0,537.0,236.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2975669378645915,48.00547470994096]}"
1132,1866.0,1252.0,380.5,559.5,338.0,339.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.25956820134633574,48.00394757395796]}"
1133,1866.0,1252.0,296.5,420.0,278.5,569.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3117603193536799,48.03377164139073]}"
1134,1866.0,1252.0,368.5,540.5,365.0,435.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.12212596287604895,48.03071736942472]}"
1135,1866.0,1252.0,282.0,459.5,297.5,817.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1320074310013637,48.03943102768068]}"
1136,1866.0,1252.0,294.5,362.0,186.0,231.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31391627603556677,48.031795347765666]}"
1137,1866.0,1252.0,486.0,655.0,510.0,885.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.187702978616774,48.071860209437396]}"
1138,1866.0,1252.0,208.0,319.0,212.0,418.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19812343591256046,48.08506544411395]}"
1139,1866.0,1252.0,287.0,365.0,187.5,181.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3136467814503309,48.0320648423509]}"
1140,1866.0,1252.0,405.0,776.0,547.0,936.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31229930852415166,48.07356700847722]}"
1141,1866.0,1252.0,293.5,615.5,375.5,717.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1496144105701063,48.0786874055967]}"
1142,1866.0,1252.0,276.5,409.0,293.0,772.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19066741905436843,48.023890173265414]}"
1143,1866.0,1252.0,294.5,460.0,292.0,520.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29891441079077075,48.05101929484582]}"
1144,1866.0,1252.0,287.0,440.0,380.0,1668.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1788994888324027,48.073746671534046]}"
1145,1866.0,1252.0,162.5,186.0,129.0,139.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2936143506144656,48.00295942714543]}"
1146,1866.0,1252.0,217.5,307.0,211.0,417.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1856368534632991,48.04832434899346]}"
1147,1866.0,1252.0,237.5,323.0,240.5,343.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.195248827003378,48.02056640671417]}"
1148,1866.0,1252.0,310.0,342.5,183.5,236.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3140959390923907,48.031795347765666]}"
1149,1866.0,1252.0,240.0,430.0,264.0,392.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3167908849447493,48.03637675571468]}"
1150,1866.0,1252.0,601.0,1019.0,751.0,595.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11979034313733819,48.052726093885646]}"
1151,1866.0,1252.0,225.0,345.0,254.5,823.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1852775273496513,48.0478751913514]}"
1152,1866.0,1252.0,301.5,353.0,184.5,182.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31382644450715486,48.032244505407725]}"
1153,1866.0,1252.0,278.0,409.5,272.5,1015.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.10191386898335972,48.02065623824258]}"
1154,1866.0,1252.0,557.0,1184.0,816.0,1150.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13533119755260592,48.02883090732807]}"
1155,1866.0,1252.0,390.0,622.5,446.0,680.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17449774394021705,48.083987465773006]}"
1156,1866.0,1252.0,231.0,354.0,244.0,437.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19417084866243456,48.083717971187774]}"
1157,1866.0,1252.0,272.0,397.5,263.0,264.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19713528910002898,48.0117629169298]}"
1158,1866.0,1252.0,685.5,1098.0,532.5,273.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2972076117509437,48.006013699111435]}"
1159,1866.0,1252.0,300.0,392.0,309.0,284.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19003859835548478,48.00251026950337]}"
1160,1866.0,1252.0,291.0,391.0,310.0,562.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18815213625883379,48.07168054638057]}"
1161,1866.0,1252.0,374.5,589.0,453.0,1134.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13613968130831347,48.06269739353937]}"
1162,1866.0,1252.0,282.5,462.0,272.0,526.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2993635684328305,48.05119895790265]}"
1163,1866.0,1252.0,274.0,363.0,240.0,373.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1635382974739589,48.059912616158606]}"
1164,1866.0,1252.0,207.0,316.0,234.5,432.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18518769582123937,48.04778535982299]}"
1165,1866.0,1252.0,338.0,412.0,334.0,539.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3299961196213062,48.03089703248155]}"
1166,1866.0,1252.0,330.0,498.0,378.0,1351.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2948719920122329,48.040598837550036]}"
1167,1866.0,1252.0,716.0,1162.0,531.0,232.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29873474773394687,48.005744204526195]}"
1168,1866.0,1252.0,264.0,362.5,297.0,263.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19632680534432143,48.01068493858885]}"
1169,1866.0,1252.0,317.0,473.0,274.5,234.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3142756021492146,48.03287332610661]}"
1170,1866.0,1252.0,724.0,1170.0,556.0,229.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29846525314871103,48.00583403605461]}"
1171,1866.0,1252.0,161.0,241.5,173.0,162.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2945126658985851,48.00403740548637]}"
1172,1866.0,1252.0,228.0,313.0,293.5,1225.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2936143506144656,48.002420437974955]}"
1173,1866.0,1252.0,201.5,289.5,258.0,335.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.06696940443111032,48.0854247702276]}"
1174,1866.0,1252.0,248.0,349.0,252.0,214.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1902182614123087,48.00233060644654]}"
1175,1866.0,1252.0,708.0,1142.0,515.0,234.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29765676939300345,48.00610353063985]}"
1176,1866.0,1252.0,213.0,289.0,217.0,187.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19012842988389672,48.00206111186131]}"
1177,1866.0,1252.0,262.0,382.0,289.0,1865.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19722512062844094,48.054432892925476]}"
1178,1866.0,1252.0,272.5,362.0,260.0,208.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19237421809419553,48.00709167745238]}"
1179,1866.0,1252.0,299.0,408.0,312.0,814.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16210099301936765,48.06027194227225]}"
1180,1866.0,1252.0,211.0,303.0,206.0,521.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19776410979891265,48.08506544411395]}"
1181,1866.0,1252.0,244.0,342.0,226.0,215.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19030809294072062,48.00143229116242]}"
1182,1866.0,1252.0,211.0,344.0,280.0,345.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.06669990984587447,48.08533493869919]}"
1183,1866.0,1252.0,236.0,366.0,248.0,483.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19902175119667997,48.01598499876516]}"
1184,1866.0,1252.0,342.5,496.5,394.0,1439.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31283829769462335,48.034400462089614]}"
1185,1866.0,1252.0,339.5,477.0,355.5,1922.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3148145913196863,48.031975010822485]}"
1186,1866.0,1252.0,233.0,325.5,222.0,419.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18348089678141227,48.034130967504375]}"
1187,1866.0,1252.0,402.0,584.5,340.0,230.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2607360112156911,48.00376791090113]}"
1188,1866.0,1252.0,303.0,436.0,362.5,1322.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13676850200719715,48.06305671965303]}"
1189,1866.0,1252.0,279.0,415.0,276.0,363.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.275917539517311,48.01760196627657]}"
1190,1866.0,1252.0,251.0,355.0,276.0,291.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19003859835548478,48.00035431282148]}"
1191,1866.0,1252.0,302.0,399.0,225.0,193.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.33466735909872775,48.03547844043055]}"
1192,1866.0,1252.0,384.5,552.0,311.5,309.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.26181398955663454,48.00439673160002]}"
1193,1866.0,1252.0,161.5,178.0,132.0,253.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29406350825652533,48.00251026950337]}"
1194,1866.0,1252.0,304.0,391.0,234.0,629.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31454509673445047,48.032244505407725]}"
1195,1866.0,1252.0,249.5,479.0,252.5,531.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18581651652012302,48.05569053432324]}"
1196,1866.0,1252.0,392.5,621.0,383.0,383.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1663230748547294,48.08883836830725]}"
1197,1866.0,1252.0,634.0,850.0,774.0,1009.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3058314384784911,48.03466995667485]}"
1198,1866.0,1252.0,431.5,725.0,564.5,410.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13613968130831347,48.06305671965303]}"
1199,1866.0,1252.0,228.5,285.0,235.0,361.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.20459130595822103,48.086592580096955]}"
1200,1866.0,1252.0,337.0,654.5,423.5,607.0,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31265863463779947,48.0733873454204]}"
1201,1866.0,1252.0,341.0,631.5,417.0,628.5,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3125688031093875,48.0733873454204]}"
1202,1866.0,1252.0,372.0,726.5,474.0,691.0,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31265863463779947,48.07347717694881]}"
1203,1866.0,1252.0,367.0,715.0,470.5,722.5,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3125688031093875,48.07347717694881]}"
